x_um,E_CB_eV,E_VB_eV,E_Fn_eV,E_Fp_eV,n_cm3,p_cm3,Jn_mA_cm2,Jp_mA_cm2,Jtotal_mA_cm2
0.4483333333333333,0.10521202996894768,-3.0947879700310525,1.1102230246251565e-16,-0.0,9.999992558410822e+17,6.287518910284221e-33,-1.558969787566535e-28,6.31680172313099e-63,-1.558969787566535e-28
0.44888888888888884,0.10521202947482405,-3.094787970525176,1.5265566588595902e-16,4.440892098500626e-16,9.999992750732237e+17,6.287518789361738e-33,-1.558969787566535e-28,6.319851927608438e-63,-1.558969787566535e-28
0.44944444444444437,0.10521202899419657,-3.0947879710058035,1.5265566588595902e-16,-0.0,9.999992937800701e+17,6.287518671742027e-33,-1.558969787566535e-28,6.321130697911939e-63,-1.558969787566535e-28
0.44999999999999996,0.1052120285267174,-3.094787971473283,1.6653345369377348e-16,4.440892098500626e-16,9.999993119751625e+17,6.287518557339848e-33,-1.558969787566535e-28,6.322847940127914e-63,-1.558969787566535e-28
0.45055555555555554,0.10521202807204738,-3.094787971927953,1.6653345369377348e-16,4.440892098500626e-16,9.999993296717014e+17,6.287518446072462e-33,-1.558969787566535e-28,6.32911686238847e-63,-1.558969787566535e-28
0.45111111111111113,0.10521202762985721,-3.094787972370143,2.0816681711721685e-16,4.440892098500626e-16,9.999993468825042e+17,6.287518337859186e-33,-1.558969787566535e-28,6.330801195615871e-63,-1.558969787566535e-28
0.45166666666666666,0.10521202719982653,-3.0947879728001735,1.5265566588595902e-16,-0.0,9.999993636200355e+17,6.287518232621657e-33,-1.558969787566535e-28,6.329376773303063e-63,-1.558969787566535e-28
0.45222222222222225,0.10521202678164349,-3.0947879732183567,1.3877787807814457e-16,-0.0,9.999993798964383e+17,6.287518130283393e-33,-1.558969787566535e-28,6.327695088906899e-63,-1.558969787566535e-28
0.4527777777777778,0.10521202637500537,-3.094787973624995,1.249000902703301e-16,-0.0,9.999993957234927e+17,6.287518030770407e-33,-1.558969787566535e-28,6.330532742618406e-63,-1.558969787566535e-28
0.45333333333333325,0.10521202597961749,-3.0947879740203827,1.5265566588595902e-16,4.440892098500626e-16,9.999994111126711e+17,6.287517934010595e-33,-1.558969787566535e-28,6.3345301574481e-63,-1.558969787566535e-28
0.45388888888888884,0.10521202559519294,-3.0947879744048072,1.1102230246251565e-16,-0.0,9.999994260751347e+17,6.287517839933817e-33,-1.558969787566535e-28,6.32851762171293e-63,-1.558969787566535e-28
0.4544444444444444,0.10521202522145368,-3.0947879747785465,1.8041124150158794e-16,4.440892098500626e-16,9.999994406217133e+17,6.28751774847181e-33,-1.558969787566535e-28,6.325997020975421e-63,-1.558969787566535e-28
0.45499999999999996,0.10521202485812853,-3.0947879751418714,8.326672684688674e-17,8.881784197001252e-16,9.999994547629503e+17,6.287517659558449e-33,-1.558969787566535e-28,6.326644806559152e-63,-1.558969787566535e-28
0.45555555555555555,0.10521202450495437,-3.094787975495046,1.8041124150158794e-16,4.440892098500626e-16,9.999994685091008e+17,6.287517573129317e-33,-1.558969787566535e-28,6.323609763810371e-63,-1.558969787566535e-28
0.45611111111111113,0.1052120241616753,-3.094787975838325,1.1102230246251565e-16,-0.0,9.999994818701119e+17,6.287517489121688e-33,-1.558969787566535e-28,6.318700827464135e-63,-1.558969787566535e-28
0.45666666666666667,0.10521202382804251,-3.0947879761719577,1.5265566588595902e-16,4.440892098500626e-16,9.999994948556769e+17,6.287517407474623e-33,-1.558969787566535e-28,6.313492787153012e-63,-1.558969787566535e-28
0.4572222222222222,0.1052120235038142,-3.094787976496186,2.220446049250313e-16,4.440892098500626e-16,9.999995074752046e+17,6.287517328129152e-33,-1.558969787566535e-28,6.313865360841864e-63,-1.558969787566535e-28
0.4577777777777778,0.1052120231887555,-3.0947879768112445,1.3877787807814457e-16,4.440892098500626e-16,9.999995197378295e+17,6.287517251027642e-33,-1.558969787566535e-28,6.313043200979459e-63,-1.558969787566535e-28
0.45833333333333326,0.10521202288263803,-3.0947879771173623,1.8041124150158794e-16,-0.0,9.999995316524515e+17,6.287517176114249e-33,-1.558969787566535e-28,6.308405797341293e-63,-1.558969787566535e-28
0.45888888888888885,0.10521202258524004,-3.09478797741476,1.6653345369377348e-16,4.440892098500626e-16,9.999995432276945e+17,6.287517103334651e-33,-1.558969787566535e-28,6.308504788940086e-63,-1.558969787566535e-28
0.4594444444444444,0.10521202229634613,-3.094787977703654,1.5265566588595902e-16,-0.0,9.999995544719438e+17,6.287517032636213e-33,-1.558969787566535e-28,6.309508861745842e-63,-1.558969787566535e-28
0.45999999999999996,0.1052120220157467,-3.0947879779842533,1.8041124150158794e-16,-0.0,9.99999565393359e+17,6.287516963967655e-33,-1.558969787566535e-28,6.310743234483518e-63,-1.558969787566535e-28
0.46055555555555555,0.10521202174323863,-3.0947879782567616,1.3877787807814457e-16,4.440892098500626e-16,9.999995759998426e+17,6.287516897279113e-33,-1.558969787566535e-28,6.314000921897666e-63,-1.558969787566535e-28
0.46111111111111114,0.1052120214786244,-3.0947879785213757,1.3877787807814457e-16,4.440892098500626e-16,9.999995862990852e+17,6.287516832522431e-33,-1.558969787566535e-28,6.316353117777331e-63,-1.558969787566535e-28
0.46166666666666667,0.1052120212217122,-3.094787978778288,1.8041124150158794e-16,-0.0,9.999995962985544e+17,6.287516769650609e-33,-1.558969787566535e-28,6.318533466616596e-63,-1.558969787566535e-28
0.4622222222222222,0.10521202097231591,-3.0947879790276844,8.326672684688674e-17,-0.0,9.999996060054853e+17,6.287516708618078e-33,-1.558969787566535e-28,6.318253896094777e-63,-1.558969787566535e-28
0.4627777777777778,0.10521202073025487,-3.0947879792697455,8.326672684688674e-17,-0.0,9.999996154269194e+17,6.287516649380606e-33,-1.558969787566535e-28,6.323719331793457e-63,-1.558969787566535e-28
0.46333333333333326,0.10521202049535361,-3.0947879795046465,1.3877787807814457e-16,8.881784197001252e-16,9.99999624569685e+17,6.287516591895221e-33,-1.558969787566535e-28,6.323479063734018e-63,-1.558969787566535e-28
0.46388888888888885,0.10521202026744197,-3.0947879797325584,1.3877787807814457e-16,4.440892098500626e-16,9.999996334404003e+17,6.28751653612046e-33,-1.558969787566535e-28,6.325247351616933e-63,-1.558969787566535e-28
0.4644444444444444,0.10521202004635472,-3.0947879799536455,1.5265566588595902e-16,-0.0,9.999996420454996e+17,6.287516482015849e-33,-1.558969787566535e-28,6.320792696237944e-63,-1.558969787566535e-28
0.46499999999999997,0.10521201983193162,-3.0947879801680687,1.249000902703301e-16,-0.0,9.999996503912164e+17,6.287516429541981e-33,-1.558969787566535e-28,6.320199825999985e-63,-1.558969787566535e-28
0.46555555555555556,0.1052120196240175,-3.094787980375983,1.3877787807814457e-16,-0.0,9.999996584835944e+17,6.287516378660976e-33,-1.558969787566535e-28,6.323377546378608e-63,-1.558969787566535e-28
0.4661111111111111,0.1052120194224615,-3.0947879805775385,1.942890293094024e-16,4.440892098500626e-16,9.99999666328505e+17,6.287516329335928e-33,-1.558969787566535e-28,6.321808335291982e-63,-1.558969787566535e-28
0.4666666666666667,0.10521201922711765,-3.0947879807728826,1.942890293094024e-16,-0.0,9.99999673931626e+17,6.287516281531187e-33,-1.558969787566535e-28,6.320929588062164e-63,-1.558969787566535e-28
0.4672222222222222,0.10521201903784438,-3.0947879809621557,1.8041124150158794e-16,4.440892098500626e-16,9.999996812984685e+17,6.287516235211997e-33,-1.558969787566535e-28,6.322056120554611e-63,-1.558969787566535e-28
0.4677777777777778,0.10521201885450449,-3.0947879811454957,1.8041124150158794e-16,-0.0,9.999996884343749e+17,6.28751619034494e-33,-1.558969787566535e-28,6.317674054278389e-63,-1.558969787566535e-28
0.46833333333333327,0.10521201867696517,-3.094787981323035,1.3877787807814457e-16,-0.0,9.99999695344511e+17,6.28751614689731e-33,-1.558969787566535e-28,6.314764047214578e-63,-1.558969787566535e-28
0.46888888888888886,0.10521201850509787,-3.0947879814949024,1.8041124150158794e-16,4.440892098500626e-16,9.999997020338862e+17,6.28751610483766e-33,-1.558969787566535e-28,6.315602617443708e-63,-1.558969787566535e-28
0.4694444444444444,0.1052120183387778,-3.0947879816612223,1.3877787807814457e-16,8.881784197001252e-16,9.999997085073495e+17,6.28751606413561e-33,-1.558969787566535e-28,6.319951446075011e-63,-1.558969787566535e-28
0.47,0.10521201817788473,-3.0947879818221153,9.71445146547012e-17,-0.0,9.999997147695855e+17,6.287516024761852e-33,-1.558969787566535e-28,6.321854421397613e-63,-1.558969787566535e-28
0.47055555555555556,0.1052120180223019,-3.0947879819776984,1.249000902703301e-16,-0.0,9.999997208251398e+17,6.287515986687345e-33,-1.558969787566535e-28,6.320363322761542e-63,-1.558969787566535e-28
0.4711111111111111,0.10521201787191664,-3.0947879821280835,1.5265566588595902e-16,4.440892098500626e-16,9.999997266783958e+17,6.28751594988484e-33,-1.558969787566535e-28,6.31877706067289e-63,-1.558969787566535e-28
0.4716666666666667,0.10521201772661998,-3.09478798227338,1.5265566588595902e-16,4.440892098500626e-16,9.99999732333594e+17,6.287515914327708e-33,-1.558969787566535e-28,6.314557165325028e-63,-1.558969787566535e-28
0.4722222222222222,0.1052120175863065,-3.0947879824136937,1.5265566588595902e-16,4.440892098500626e-16,9.999997377948381e+17,6.28751587999004e-33,-1.558969787566535e-28,6.317379350562104e-63,-1.558969787566535e-28
0.4727777777777778,0.10521201745087472,-3.0947879825491253,2.0816681711721685e-16,8.881784197001252e-16,9.999997430660799e+17,6.287515846846994e-33,-1.558969787566535e-28,6.317623665837394e-63,-1.558969787566535e-28
0.4733333333333333,0.10521201732022628,-3.0947879826797737,8.326672684688674e-17,4.440892098500626e-16,9.999997481511388e+17,6.287515814874623e-33,-1.558969787566535e-28,6.31717118983967e-63,-1.558969787566535e-28
0.47388888888888886,0.10521201719426676,-3.0947879828057334,1.6653345369377348e-16,4.440892098500626e-16,9.99999753053705e+17,6.287515784049698e-33,-1.558969787566535e-28,6.317469929619524e-63,-1.558969787566535e-28
0.4744444444444444,0.10521201707290473,-3.0947879829270954,1.249000902703301e-16,4.440892098500626e-16,9.999997577773245e+17,6.287515754349793e-33,-1.558969787566535e-28,6.316178708846494e-63,-1.558969787566535e-28
0.475,0.10521201695605231,-3.0947879830439478,1.5265566588595902e-16,4.440892098500626e-16,9.999997623254239e+17,6.28751572575355e-33,-1.558969787566535e-28,6.319925682676095e-63,-1.558969787566535e-28
0.47555555555555556,0.10521201684362474,-3.0947879831563756,1.8041124150158794e-16,-0.0,9.999997667013011e+17,6.287515698240241e-33,-1.558969787566535e-28,6.318555904143716e-63,-1.558969787566535e-28
0.4761111111111111,0.1052120167355407,-3.0947879832644594,1.942890293094024e-16,4.440892098500626e-16,9.999997709081199e+17,6.287515671789761e-33,-1.558969787566535e-28,6.318278755649971e-63,-1.558969787566535e-28
0.4766666666666667,0.10521201663172175,-3.0947879833682785,2.0816681711721685e-16,-0.0,9.999997749489348e+17,6.287515646383081e-33,-1.558969787566535e-28,6.319240824623697e-63,-1.558969787566535e-28
0.47722222222222216,0.10521201653209267,-3.0947879834679073,2.220446049250313e-16,4.440892098500626e-16,9.999997788266721e+17,6.287515622001703e-33,-1.558969787566535e-28,6.319806508753901e-63,-1.558969787566535e-28
0.4777777777777778,0.10521201643658129,-3.094787983563419,2.0816681711721685e-16,4.440892098500626e-16,9.999997825441403e+17,6.287515598628026e-33,-1.558969787566535e-28,6.318707268790171e-63,-1.558969787566535e-28
0.47833333333333333,0.10521201634511834,-3.0947879836548817,1.8041124150158794e-16,4.440892098500626e-16,9.999997861040358e+17,6.287515576245161e-33,-1.558969787566535e-28,6.319929164486104e-63,-1.558969787566535e-28
0.47888888888888886,0.1052120162576376,-3.0947879837423624,1.1102230246251565e-16,4.440892098500626e-16,9.999997895089353e+17,6.287515554836848e-33,-1.558969787566535e-28,6.322729811500733e-63,-1.558969787566535e-28
0.4794444444444444,0.10521201617407577,-3.0947879838259245,1.6653345369377348e-16,-0.0,9.999997927613093e+17,6.287515534387538e-33,-1.558969787566535e-28,6.323466437528904e-63,-1.558969787566535e-28
0.48,0.10521201609437214,-3.0947879839056283,1.3877787807814457e-16,-4.440892098500626e-16,9.999997958635116e+17,6.2875155148824e-33,-1.558969787566535e-28,6.321074586645044e-63,-1.558969787566535e-28
0.4805555555555555,0.10521201601846913,-3.094787983981531,2.3592239273284576e-16,4.440892098500626e-16,9.999997988177921e+17,6.287515496307226e-33,-1.558969787566535e-28,6.318982762185798e-63,-1.558969787566535e-28
0.48111111111111104,0.10521201594631147,-3.0947879840536885,1.249000902703301e-16,4.440892098500626e-16,9.999998016262898e+17,6.287515478648705e-33,-1.558969787566535e-28,6.322590634140797e-63,-1.558969787566535e-28
0.4816666666666667,0.10521201587784712,-3.094787984122153,1.5265566588595902e-16,4.440892098500626e-16,9.999998042910423e+17,6.287515461894057e-33,-1.558969787566535e-28,6.326321272695923e-63,-1.558969787566535e-28
0.4822222222222222,0.10521201581302642,-3.094787984186974,1.5265566588595902e-16,-0.0,9.999998068139766e+17,6.287515446031134e-33,-1.558969787566535e-28,6.325827063785401e-63,-1.558969787566535e-28
0.48277777777777775,0.10521201575180233,-3.094787984248198,1.942890293094024e-16,4.440892098500626e-16,9.999998091969258e+17,6.287515431048227e-33,-1.558969787566535e-28,6.320867798378976e-63,-1.558969787566535e-28
0.4833333333333333,0.10521201569413047,-3.09478798430587,1.3877787807814457e-16,-0.0,9.999998114416125e+17,6.287515416934705e-33,-1.558969787566535e-28,6.321268075647301e-63,-1.558969787566535e-28
0.4838888888888888,0.10521201563996918,-3.094787984360031,1.249000902703301e-16,-0.0,9.999998135496637e+17,6.287515403680382e-33,-1.558969787566535e-28,6.319717360824715e-63,-1.558969787566535e-28
0.48444444444444446,0.10521201558927906,-3.094787984410721,1.3877787807814457e-16,-0.0,9.999998155226115e+17,6.28751539127543e-33,-1.558969787566535e-28,6.318463817393083e-63,-1.558969787566535e-28
0.48500000000000004,0.10521201554202347,-3.0947879844579766,1.3877787807814457e-16,4.440892098500626e-16,9.999998173618811e+17,6.287515379710914e-33,-1.558969787566535e-28,6.31543681042557e-63,-1.558969787566535e-28
0.4855555555555556,0.10521201549816817,-3.0947879845018322,1.1102230246251565e-16,-4.440892098500626e-16,9.999998190688051e+17,6.287515368978701e-33,-1.558969787566535e-28,6.312048065534996e-63,-1.558969787566535e-28
0.4861111111111111,0.10521201545768133,-3.094787984542319,1.5265566588595902e-16,-0.0,9.999998206446243e+17,6.287515359070662e-33,-1.558969787566535e-28,6.311572309346543e-63,-1.558969787566535e-28
0.48666666666666664,0.10521201542053366,-3.0947879845794666,9.71445146547012e-17,-0.0,9.999998220904746e+17,6.287515349979825e-33,-1.558969787566535e-28,6.311098163689056e-63,-1.558969787566535e-28
0.48722222222222217,0.10521201538669822,-3.094787984613302,1.249000902703301e-16,-4.440892098500626e-16,9.999998234074093e+17,6.287515341699672e-33,-1.558969787566535e-28,6.310560856040482e-63,-1.558969787566535e-28
0.4877777777777777,0.10521201535615055,-3.0947879846438497,1.942890293094024e-16,4.440892098500626e-16,9.999998245963808e+17,6.287515334223855e-33,-1.558969787566535e-28,6.307692168067407e-63,-1.558969787566535e-28
0.48833333333333334,0.10521201532886837,-3.094787984671132,1.5265566588595902e-16,-0.0,9.999998256582486e+17,6.287515327547462e-33,-1.558969787566535e-28,6.305663498846244e-63,-1.558969787566535e-28
0.4888888888888889,0.10521201530483204,-3.0947879846951682,1.5265566588595902e-16,-0.0,9.999998265937846e+17,6.287515321665219e-33,-1.558969787566535e-28,6.309906259654787e-63,-1.558969787566535e-28
0.4894444444444444,0.10521201528402407,-3.094787984715976,1.6653345369377348e-16,4.440892098500626e-16,9.999998274036671e+17,6.287515316573018e-33,-1.558969787566535e-28,6.311168326175454e-63,-1.558969787566535e-28
0.49,0.10521201526642948,-3.094787984733571,1.3877787807814457e-16,-0.0,9.999998280884783e+17,6.287515312267285e-33,-1.558969787566535e-28,6.313769651860624e-63,-1.558969787566535e-28
0.4905555555555555,0.10521201525203538,-3.0947879847479647,1.3877787807814457e-16,4.440892098500626e-16,9.999998286487218e+17,6.287515308744712e-33,-1.558969787566535e-28,6.312625984107999e-63,-1.558969787566535e-28
0.49111111111111105,0.10521201524083146,-3.0947879847591686,1.5265566588595902e-16,4.440892098500626e-16,9.999998290847985e+17,6.287515306002888e-33,-1.558969787566535e-28,6.31283451070681e-63,-1.558969787566535e-28
0.4916666666666666,0.1052120152328096,-3.0947879847671906,1.8041124150158794e-16,-0.0,9.999998293970244e+17,6.287515304039847e-33,-1.558969787566535e-28,6.315799756896541e-63,-1.558969787566535e-28
0.4922222222222222,0.1052120152279638,-3.0947879847720365,1.3877787807814457e-16,-0.0,9.999998295856289e+17,6.287515302853982e-33,-1.558969787566535e-28,6.318040953632264e-63,-1.558969787566535e-28
0.49277777777777776,0.10521201522629081,-3.0947879847737094,1.3877787807814457e-16,-0.0,9.999998296507448e+17,6.287515302444575e-33,-1.558969787566535e-28,6.318315572954699e-63,-1.558969787566535e-28
0.4933333333333333,0.10521201522778934,-3.0947879847722106,2.0816681711721685e-16,8.881784197001252e-16,9.999998295924225e+17,6.287515302811182e-33,-1.558969787566535e-28,6.320750717572923e-63,-1.558969787566535e-28
0.4938888888888888,0.10521201523246032,-3.0947879847675397,2.0816681711721685e-16,4.440892098500626e-16,9.999998294106196e+17,6.287515303954339e-33,-1.558969787566535e-28,6.318928605488882e-63,-1.558969787566535e-28
0.49444444444444446,0.10521201524030732,-3.0947879847596926,1.942890293094024e-16,8.881784197001252e-16,9.999998291052e+17,6.28751530587458e-33,-1.558969787566535e-28,6.316756401545655e-63,-1.558969787566535e-28
0.49500000000000005,0.10521201525133589,-3.094787984748664,1.3877787807814457e-16,4.440892098500626e-16,9.99999828675947e+17,6.287515308573515e-33,-1.558969787566535e-28,6.312924673920372e-63,-1.558969787566535e-28
0.4955555555555556,0.10521201526555413,-3.094787984734446,1.6653345369377348e-16,4.440892098500626e-16,9.999998281225498e+17,6.28751531205302e-33,-1.558969787566535e-28,6.31449089385473e-63,-1.558969787566535e-28
0.4961111111111111,0.1052120152829723,-3.094787984717028,1.6653345369377348e-16,-0.0,9.999998274446042e+17,6.287515316315688e-33,-1.558969787566535e-28,6.314521063825955e-63,-1.558969787566535e-28
0.49666666666666665,0.10521201530360302,-3.094787984696397,1.8041124150158794e-16,4.440892098500626e-16,9.999998266416209e+17,6.287515321364375e-33,-1.558969787566535e-28,6.31382710446127e-63,-1.558969787566535e-28
0.4972222222222222,0.10521201532746122,-3.094787984672539,1.3877787807814457e-16,4.440892098500626e-16,9.999998257130171e+17,6.287515327203013e-33,-1.558969787566535e-28,6.316114935847275e-63,-1.558969787566535e-28
0.4977777777777777,0.10521201535456426,-3.094787984645436,1.6653345369377348e-16,-0.0,9.999998246581207e+17,6.287515333835715e-33,-1.558969787566535e-28,6.318340716810616e-63,-1.558969787566535e-28
0.49833333333333335,0.10521201538493169,-3.0947879846150683,1.8041124150158794e-16,4.440892098500626e-16,9.999998234761677e+17,6.287515341267302e-33,-1.558969787566535e-28,6.317853569953516e-63,-1.558969787566535e-28
0.4988888888888889,0.10521201541858555,-3.094787984581415,1.5265566588595902e-16,-0.0,9.999998221663e+17,6.287515349503138e-33,-1.558969787566535e-28,6.318397228784736e-63,-1.558969787566535e-28
0.4994444444444444,0.10521201545555026,-3.0947879845444497,1.5265566588595902e-16,4.440892098500626e-16,9.999998207275697e+17,6.28751535854912e-33,-1.558969787566535e-28,6.314844276895819e-63,-1.558969787566535e-28
0.5,0.10521201549585252,-3.0947879845041477,1.3877787807814457e-16,-0.0,9.999998191589349e+17,6.287515368411947e-33,-1.558969787566535e-28,6.314760365286702e-63,-1.558969787566535e-28
0.5005555555555555,0.10521201553952164,-3.0947879844604786,1.249000902703301e-16,-0.0,9.999998174592564e+17,6.28751537909868e-33,-1.558969787566535e-28,6.312607212572686e-63,-1.558969787566535e-28
0.5011111111111111,0.10521201558658927,-3.094787984413411,2.220446049250313e-16,4.440892098500626e-16,9.999998156273064e+17,6.287515390617092e-33,-1.558969787566535e-28,6.311014036997487e-63,-1.558969787566535e-28
0.5016666666666667,0.10521201563708937,-3.094787984362911,1.942890293094024e-16,-0.0,9.999998136617536e+17,6.287515402975581e-33,-1.558969784539501e-28,6.30918225401067e-63,-1.558969784539501e-28
0.5022222222222222,0.10521201569105865,-3.0947879843089416,1.8041124150158794e-16,-0.0,9.999998115611748e+17,6.287515416182996e-33,-1.5589697792669428e-28,6.30731800294344e-63,-1.5589697792669428e-28
0.5027777777777778,0.10521201574853611,-3.094787984251464,9.71445146547012e-17,-0.0,9.999998093240489e+17,6.287515430248982e-33,-1.5589697792669423e-28,6.305235984013032e-63,-1.5589697792669423e-28
0.5033333333333333,0.10521201580956363,-3.0947879841904364,1.5265566588595902e-16,4.440892098500626e-16,9.999998069487539e+17,6.28751544518364e-33,-1.5589697792669417e-28,6.304761998376888e-63,-1.5589697792669417e-28
0.5038888888888889,0.10521201587418522,-3.094787984125815,1.3877787807814457e-16,4.440892098500626e-16,9.999998044335692e+17,6.287515460997867e-33,-1.5589697792669415e-28,6.301142441304189e-63,-1.5589697792669415e-28
0.5044444444444445,0.10521201594244778,-3.0947879840575525,1.942890293094024e-16,-0.0,9.999998017766735e+17,6.287515477703192e-33,-1.5589697792669415e-28,6.304956666195444e-63,-1.5589697792669415e-28
0.5049999999999999,0.10521201601440078,-3.0947879839855994,2.220446049250313e-16,-0.0,9.999997989761393e+17,6.287515495311678e-33,-1.5589697792669408e-28,6.30377115868537e-63,-1.5589697792669408e-28
0.5055555555555554,0.10521201609009628,-3.094787983909904,1.3877787807814457e-16,-0.0,9.999997960299357e+17,6.287515513835921e-33,-1.5589697792669392e-28,6.302080439503683e-63,-1.5589697792669392e-28
0.506111111111111,0.1052120161695892,-3.094787983830411,1.3877787807814457e-16,-0.0,9.99999792935933e+17,6.287515533289503e-33,-1.5589697792669423e-28,6.302836640047582e-63,-1.5589697792669423e-28
0.5066666666666666,0.10521201625293719,-3.094787983747063,1.249000902703301e-16,-0.0,9.999997896918842e+17,6.287515553686542e-33,-1.5589697792669453e-28,6.303257820190884e-63,-1.5589697792669453e-28
0.5072222222222222,0.10521201634020055,-3.0947879836597996,1.1102230246251565e-16,-0.0,9.999997862954419e+17,6.287515575041782e-33,-1.558969779266945e-28,6.304616663389743e-63,-1.558969779266945e-28
0.5077777777777778,0.10521201643144257,-3.0947879835685574,1.3877787807814457e-16,-0.0,9.999997827441455e+17,6.287515597370589e-33,-1.5589697792669464e-28,6.304439996982545e-63,-1.5589697792669464e-28
0.5083333333333333,0.1052120165267294,-3.094787983473271,1.5265566588595902e-16,-0.0,9.999997790354171e+17,6.287515620689226e-33,-1.5589697792669486e-28,6.303804211988375e-63,-1.5589697792669486e-28
0.5088888888888888,0.10521201662612994,-3.09478798337387,1.249000902703301e-16,4.440892098500626e-16,9.999997751665741e+17,6.287515645014582e-33,-1.5589697792669482e-28,6.298102803395177e-63,-1.5589697792669482e-28
0.5094444444444445,0.10521201672971642,-3.0947879832702836,1.5265566588595902e-16,8.881784197001252e-16,9.999997711348097e+17,6.287515670364346e-33,-1.5589697792669477e-28,6.299236966099162e-63,-1.5589697792669477e-28
0.51,0.10521201683756382,-3.0947879831624365,1.5265566588595902e-16,4.440892098500626e-16,9.999997669372023e+17,6.287515696756926e-33,-1.5589697792669468e-28,6.30004196586332e-63,-1.5589697792669468e-28
0.5105555555555555,0.10521201694975013,-3.0947879830502503,1.249000902703301e-16,-0.0,9.999997625707149e+17,6.287515724211353e-33,-1.5589697792669468e-28,6.302626123751619e-63,-1.5589697792669468e-28
0.5111111111111111,0.10521201706635691,-3.094787982933643,1.3877787807814457e-16,4.440892098500626e-16,9.999997580321774e+17,6.287515752747462e-33,-1.5589697792669466e-28,6.301387211897124e-63,-1.5589697792669466e-28
0.5116666666666667,0.10521201718746853,-3.0947879828125315,1.942890293094024e-16,4.440892098500626e-16,9.999997533183048e+17,6.287515782385984e-33,-1.5589697792669468e-28,6.296269088080075e-63,-1.5589697792669468e-28
0.5122222222222222,0.10521201731317265,-3.0947879826868276,1.942890293094024e-16,4.440892098500626e-16,9.99999748425683e+17,6.28751581314845e-33,-1.5589697792669466e-28,6.295852376759785e-63,-1.5589697792669466e-28
0.5127777777777778,0.10521201744356051,-3.0947879825564395,1.249000902703301e-16,8.881784197001252e-16,9.999997433507578e+17,6.287515845057025e-33,-1.5589697792669462e-28,6.295337413810046e-63,-1.5589697792669462e-28
0.5133333333333333,0.1052120175787265,-3.094787982421274,8.326672684688674e-17,4.440892098500626e-16,9.999997380898618e+17,6.287515878135023e-33,-1.5589697792669466e-28,6.294228910359771e-63,-1.5589697792669466e-28
0.5138888888888888,0.1052120177187687,-3.0947879822812316,1.942890293094024e-16,4.440892098500626e-16,9.999997326391807e+17,6.287515912406305e-33,-1.5589697792669464e-28,6.298300015535987e-63,-1.5589697792669464e-28
0.5144444444444445,0.10521201786378848,-3.0947879821362116,1.8041124150158794e-16,4.440892098500626e-16,9.999997269947594e+17,6.287515947895797e-33,-1.558969779266946e-28,6.300634169669551e-63,-1.558969779266946e-28
0.5149999999999999,0.1052120180138908,-3.0947879819861095,1.249000902703301e-16,-0.0,9.999997211525143e+17,6.287515984628966e-33,-1.5589697792669441e-28,6.296901862464001e-63,-1.5589697792669441e-28
0.5155555555555554,0.10521201816918468,-3.0947879818308155,1.3877787807814457e-16,-0.0,9.999997151082079e+17,6.287516022632707e-33,-1.558969779266944e-28,6.298050214497566e-63,-1.558969779266944e-28
0.516111111111111,0.10521201832978261,-3.0947879816702177,1.942890293094024e-16,-0.0,9.999997088574606e+17,6.287516061934359e-33,-1.5589697792669453e-28,6.298361172258535e-63,-1.5589697792669453e-28
0.5166666666666666,0.1052120184958007,-3.0947879815041994,1.6653345369377348e-16,4.440892098500626e-16,9.999997023957475e+17,6.287516102562517e-33,-1.5589697792669453e-28,6.303406285626696e-63,-1.5589697792669453e-28
0.5172222222222222,0.10521201866735957,-3.0947879813326407,1.8041124150158794e-16,-0.0,9.99999695718379e+17,6.287516144546577e-33,-1.5589697792669455e-28,6.304548472286299e-63,-1.5589697792669455e-28
0.5177777777777778,0.10521201884458342,-3.0947879811554166,2.0816681711721685e-16,-0.0,9.999996888205212e+17,6.287516187917094e-33,-1.5589697792669464e-28,6.302459644196094e-63,-1.5589697792669464e-28
0.5183333333333333,0.10521201902760047,-3.0947879809723995,1.1102230246251565e-16,4.440892098500626e-16,9.99999681697177e+17,6.287516232705166e-33,-1.5589697792669477e-28,6.303865371262781e-63,-1.5589697792669477e-28
0.5188888888888888,0.10521201921654383,-3.0947879807834564,1.942890293094024e-16,-0.0,9.999996743431775e+17,6.287516278943584e-33,-1.5589697792669486e-28,6.305174498630206e-63,-1.5589697792669486e-28
0.5194444444444445,0.1052120194115499,-3.09478798058845,1.6653345369377348e-16,4.440892098500626e-16,9.999996667532024e+17,6.287516326665673e-33,-1.5589697792669486e-28,6.301673223556763e-63,-1.5589697792669486e-28
0.52,0.10521201961276017,-3.09478798038724,1.249000902703301e-16,4.440892098500626e-16,9.999996589217487e+17,6.287516375906017e-33,-1.558969779266949e-28,6.298528766663517e-63,-1.558969779266949e-28
0.5205555555555555,0.10521201982032058,-3.09478798017968,9.71445146547012e-17,-0.0,9.999996508431374e+17,6.287516426700442e-33,-1.55896977926695e-28,6.297076626245982e-63,-1.55896977926695e-28
0.5211111111111111,0.1052120200343814,-3.0947879799656186,2.220446049250313e-16,-0.0,9.99999642511524e+17,6.287516479085761e-33,-1.5589697792669506e-28,6.296348801626428e-63,-1.5589697792669506e-28
